"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","WLUNA_close","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","parkinson_daily","parkinson_7d","rvol","close_dai","close_pax","close_usdc","close_ust","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_big_players","big_players_vol_pct","big_player_7d_avg","gross_inflow","gross_outflow","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2023-04-02,1.0002081919,1.0006383991,0.9997298633,1.0002369161,0,0,0,0,21255417928.78,1219724772782.74,0.995,1.005,79712741574.79,79693860816.01,0.00012262254781,-6.41968295887938e-05,1.0003011302,1.0008931913,0.000236916099999984,0.000908320604224952,0.000121555659303846,0.000296730126536706,0.00130735154630281,1.00018344462857,1.00164797424333,5.34616641737404e-05,1.00035330078254,42.7762083208896,0.258994090288861,0.00122134422498949,63,"Greed",0.000129752723623747,-4.68115227456089e-05,1.13015806615097e-05,-6.41947690163823e-05,0.000120642939110151,-5.73607883747421e-05,0.000271991414097027,0.000143712607407644,-0.000695239162360935,-0.000557545035310341,-0.000377042776632457,-0.000655689543804085,0.000123647247578956,0.000278615886602024,-0.000327993517112832,0.000136772104968192,0.000545530942533585,0.000700849357977747,0.523861853300686,0.9998438656,0.9973661154,0.9997424146,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.48552564681389,8.93318150909054,0.670581300767482,0.953526699747741,0.95517113710729,0.691982168623741,6.03257590991353e-05,3.66114438588091e-05,0.312333527129138,1652,0.761730095546156,0.785097033675162,0.00202425822762158,0.00202425822762158,0,0,0
2023-04-03,1.0003593398,1.0008227433,0.9996259121,1.0001827905,0,0,0,0,33940605509.74,1235256039385.52,0.995,1.005,79817448013.55,79802860806.91,0.00012156559135,-5.41142439604443e-05,1.0002369161,1.0002330632,0.00018279050000003,0.00119661247060832,0.000136496858722153,0.000161781738464665,0.00130739377744888,1.00017626281429,1.00165026796,6.52653532914549e-06,1.0003106732119,42.3788900739288,0.268449846005446,0.00120266862663483,63,"Greed",0.000151116438781304,0.000184226589910824,-0.00010397928862196,-5.41127798112016e-05,0.00029828199298634,0.000184993542234678,-7.20014166285493e-06,5.87933102233089e-05,-0.000363935778307366,-0.00024174450370007,-0.00010814876409972,-5.02609860137847e-05,0.000261506322615638,0.000579969080072216,-0.000445892868393963,6.88036578279278e-05,0.000718609268722112,0.000688326912388776,0.880828808802635,0.9992833333,0.9991429575,0.9998558988,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.00706130577353,9.00181926146013,0.723409273569125,0.949274525576213,0.953873411234375,0.690862666416602,2.13515533255044e-05,3.87059525566942e-05,0.125024365004948,2694,0.807855242090873,0.781507590025356,0.00535940195261279,0.00535940195261279,0,0,0
2023-04-04,0.9999634853,1.0007805698,0.9991963571,1.0002135973,0,0,0,0,28651211704.11,1244819090942.78,0.995,1.005,79925744083.03,79908675808.87,0.00012356986857,3.08006954923764e-05,1.0001827905,1.0003072916,0.000213597299999924,0.00158387438870712,5.21803526990392e-05,0.000158949285513782,0.00130740264773243,1.00016287791429,1.00165383134667,5.07111259922266e-05,1.00028640423393,42.7050877270319,0.281401707339356,0.00105501706474823,62,"Greed",-0.000395712304819432,-4.21388305595074e-05,-0.000429715751463032,3.08011698386586e-05,-0.000114934685787509,9.52618225316747e-05,-0.000522354808977908,-8.75065491354333e-05,-8.37704410341574e-05,0.000187882165481526,-0.000408805077719572,-9.36655173733594e-05,-0.000155096005660191,0.000541960853338454,-0.000856990342543229,0.000106890195275723,0.000951427862310166,0.000743550829590865,0.777797081058857,0.9993626014,0.9987201006,0.999817333,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.2276743021342,9.00917183901479,0.705313847448582,0.951712071150649,0.954157062030091,0.694377521072494,7.21037717483002e-06,3.38744791592648e-05,0.0577190051882286,2645,0.791041912682161,0.778303442535226,0.00525771228350833,0.00525771228350833,0,0,0
2023-04-05,1.0001703864,1.0005300838,0.999556935,1.0001295596,0,0,0,0,29374587799.51,1249456882087.74,0.995,1.005,80014930164.44,80004564803.05,0.00012303062,-8.40232834647185e-05,1.0002135973,0.9999885313,0.00012955959999994,0.00097302273556358,5.95673900299538e-05,9.61626862922023e-05,0.00130737345838351,1.00018302481429,1.00165778818667,-5.34554306151366e-05,1.00024719307545,42.0064889076937,0.281763983562983,0.00103729277682074,62,"Greed",0.000206908655207462,-0.000250290630692564,0.000360867908932844,-8.40197536074665e-05,-3.77976308395188e-05,-0.000108246195726176,-0.000172975026902991,-0.000107331071541166,-9.42020616871605e-06,-0.000163626571973777,0.000440910382152753,0.000141029917429771,7.279909624957e-05,0.000363220413818007,-0.000417386722247533,0.000118703911540276,0.000584410034170406,0.000688061779911115,0.816237322269151,0.9992704079,0.9973717153,0.999766017,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.14776779514032,9.01953206031281,0.688802664483322,0.951524216160072,0.953587158210577,0.692995954931811,2.25803295222755e-05,3.71002405195899e-05,0.191130158656375,2412,0.729968814977246,0.768460035215258,0.00495038009618595,0.00495038009618595,0,0,0
2023-04-06,1.0001648655,1.0007500383,0.9996177116,1.0005543343,0,0,0,0,23758252948.61,1241714911103.1,0.995,1.005,80152190395.7,80107783903.49,0.00012493794832,0.000424629505618511,1.0001295596,1.0000931901,0.00055433430000007,0.00113169936022741,0.000266774979358714,0.000181348049451858,0.00130962699075378,1.00024890255714,1.00167581704,0.000305355739033403,1.00032397838158,46.7483664184268,0.416057733036328,0.00143535253162306,63,"Greed",-5.51995947403264e-06,0.000219837967454946,6.08035399204491e-05,0.000424719673489121,-0.000194404442746394,-7.26452316224119e-05,-8.20356885578987e-06,0.000371475897734955,7.73203315017505e-05,5.42007871033658e-05,0.000159778897078498,0.000461101229930258,0.000147707265978464,0.000668871346039262,-0.000318221194032596,0.000540858315341715,0.00067990654156991,0.000678630171916132,0.697082446872438,0.999871473,0.9998773696,0.9999964615,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.40390043885035,9.06898648677241,0.707044282818929,0.951077194218707,0.952793766302199,0.692859724357031,1.58737717669095e-05,3.9367922200577e-05,0.12177230579253,2368,0.784436694852515,0.769024040641085,0.00415221577870892,0.00415221578370892,-5.00000041370185e-12,-7.14285773385979e-13,5.00000041368936e-12
2023-04-07,1.0003584418,1.0009989243,0.9995724888,1.0006334667,0,0,0,0,19099660089.9,1229491372490.23,0.995,1.005,80246186915.92,80195385809.39,0.00012411364234,7.90854311642099e-05,1.0005543343,1.0001239899,0.000633466700000085,0.00142553247264868,0.000259721908978472,0.000180709425043682,0.00130966468486658,1.00032168495714,1.00169671224,0.000311681479614097,1.00040135046119,47.607810948881,0.460296219893842,0.00145084061167225,64,"Greed",0.000193544391207225,0.000248699465875241,-4.52400947634095e-05,7.90885584993011e-05,0.000394970922244722,0.000218184192008732,0.000376434218687225,0.000419779736181918,0.000297384047796639,0.000361062275211377,-6.06430493525451e-05,0.000509413637854003,0.000342875664580265,0.000950603709891106,-0.000390035822442963,0.000626851856070444,0.000856417283014478,0.000716477312345811,0.584971136400369,0.9997964464,0.9974286065,1.0000551787,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.61681124657992,9.1100761144822,0.704398554226873,0.946115714627285,0.95126896432524,0.690482995076805,2.57734172973995e-05,3.10950354713276e-05,0.200837957654494,2072,0.724573880953957,0.76055434903938,0.00268673798145017,0.00268673798145017,0,-7.14285773385979e-13,0
2023-04-08,1.0004843437,1.0009648668,0.9999806256,1.0004237292,0,0,0,0,18174194744.2,1206012224110.42,0.995,1.005,80229366937.32,80195385809.39,0.00012698085121,-0.000209626692528198,1.0006334667,1.0003011302,0.0004237292,0.000983824324905825,0.000317552180133433,0.000201420203885214,0.00131032552796978,1.0003391991,1.00171130958667,8.45014371888698e-05,1.00040694514589,45.5112379019485,0.412118433266874,0.000964678015311795,61,"Greed",0.000125856787666434,-3.40235130859692e-05,0.000408311357678453,-0.000209604722388289,0.000313903815058951,0.000434552650679622,0.000423878405685841,0.000294131492441552,0.000405882867012577,0.000279432620836472,0.00026213447384187,0.000122562092852468,0.000478418166472677,0.000921445926846355,0.000164877373940624,0.000437926614704188,0.000590817821278232,0.000717689001630479,0.579921542830216,0.9993220934,0.9952242123,0.9998186669,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.45125620443504,9.04857099138961,0.630628548689293,0.959333564701655,0.951794855168903,0.700055010401175,1.06219130065325e-05,2.33910173132267e-05,0.0810754968191644,1624,0.7858818240535,0.769355495022344,0.00209665722516537,0.00209665722516537,0,-7.14285773385979e-13,0
2023-04-09,1.0004554124,1.0009674931,0.999873119,1.000457912,0,0,0,0,19753710645.84,1170574728317.77,0.995,1.005,80247267378.84,80210538011.07,0.00012490070894,3.41677381604844e-05,1.0004237292,1.0002369161,0.000457911999999894,0.0010938732023343,0.000155353368135667,0.000198175121144339,0.0011778501078243,1.00037076994286,1.00162499929667,8.71097594625699e-05,1.00041968685942,45.9291750850662,0.449394177594423,0.000931031048803999,61,"Greed",-2.89172940907097e-05,2.62376841310872e-06,-0.000107508682916255,3.4168321884196e-05,0.000290499006736082,0.000217291822810632,0.000255505076626898,-9.63688794248585e-05,0.000247169041407571,0.000328884040724427,0.000143294409078753,0.000220943554914559,0.000476829107242349,-0.00244387959140048,7.4029940961904e-06,-0.00258144247505434,0.00065696256775136,0.000730903386970472,0.667313179941609,0.9993358873,0.9967941417,0.9997451874,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.93807868029447,9.11322142474398,0.721535905215869,0.950110118106793,0.951306772077339,0.688276509420301,0,1.47730517276359e-05,0,1531,0.71669324651787,0.762921659446875,0.00160751080937079,0.00160751080937079,0,-7.14285773385979e-13,0
2023-04-10,1.0005167486,1.0011304259,0.9998928991,1.0004368853,0,0,0,0,27938130200.08,1133474441846.75,0.995,1.005,80368189247.06,80333092900.4,0.00012515364642,-2.10172968903659e-05,1.000457912,1.0001827905,0.000436885300000078,0.00123698637883478,0.000127837537947747,0.000196175129711181,0.000774383398565525,1.0004070692,1.00138322880667,2.98039677230038e-05,1.00042398646956,45.6969870670968,0.461863204283691,0.000858591138747041,62,"Greed",6.13082794492446e-05,0.000162775316004819,1.97826100373772e-05,-2.10170760284971e-05,0.000158250076557661,0.000131370370944247,0.000320547337576907,-0.000196456951063524,0.000157352257071451,0.000307429664303388,0.000267086913982821,0.000254048362372866,-0.00250047340455293,-0.0276779550927622,-0.00289514407647415,-0.00719776389564241,0.000742830601667761,0.000734354561043244,0.980163438678827,1.0001095732,0.9984697877,0.9997167138,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.17518724430628,9.13723941596294,0.706318273231695,0.95114596952293,0.951574121212584,0.693639503808512,2.40432779002204e-05,1.51575838097382e-05,0.215460334049623,2386,0.77959620079104,0.758884653546898,0.00393492701757732,0.00393492701757732,0,-7.14285773385979e-13,0
2023-04-11,1.0004933282,1.0011268213,0.9999523425,1.001030481,0,0,0,0,30207674345.38,1115239962442.56,0.995,1.005,80519001546.28,80436113655.5,0.0001257387105,0.000593160525521144,1.0004368853,1.0002135973,0.00103048099999991,0.0011732697677964,0.000339787365361767,0.000287462056699503,0.000786859641699531,1.00052376687143,1.00117929220333,0.000506448867432894,1.00057561010217,52.9311611432625,0.89279882934262,0.00128484193569345,68,"Greed",-2.34083037918165e-05,-3.60052986782373e-06,5.94497671235337e-05,0.000593336480013766,8.9801505206458e-06,0.000161798386108955,-2.82836479787355e-05,0.000606494810439085,0.000529862247760929,0.000345981437338547,0.000756593430938953,0.000816709253108644,-0.00714175172920249,-0.0149224533626178,-0.00595112806210988,-0.00607467282083384,0.000704966096708616,0.00069351059005238,1.09932667186521,0.9996163266,1.0005396045,1.0000119761,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.42056390529367,9.16479507355715,0.70642479863333,0.950157389438608,0.95135202382515,0.692574830361658,7.30284153564152e-06,1.51707930041398e-05,0.0572054519639351,2673,0.76811637586547,0.7556095768588,0.00500442339019185,0.00500442339019185,0,-7.14285773385979e-13,0
2023-04-12,1.0009599334,1.0015296914,1.0000285741,1.0007206255,0,0,0,0,30471411545.11,1072858873048.45,0.995,1.005,80636864902.92,80459616647.03,0.00012696213228,-0.000309584444807809,1.001030481,1.0001295596,0.000720625500000072,0.00150003633556579,0.000461055650627552,0.0003240198447409,0.00053582259029168,1.00060820485714,1.00107432311667,0.000112352309637114,1.00061186395163,49.2433729666376,0.693028243343698,0.000959689496541196,65,"Greed",0.000466375123999522,0.000402416648349229,7.62352331805461e-05,-0.000309536528488432,0.000504291339470661,0.000561654902756929,0.000155474826801423,0.000262593255397412,0.000789412494846779,0.000999078004934711,0.000471848159404668,0.000590989331658718,-0.00635965470996121,-0.0099513894908939,-0.00126195624935105,-0.00313693361395411,0.000900811131191815,0.000740330445104812,1.1277418817023,1.0001920501,0.9990234076,0.9998533693,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.28800535194122,9.18482901024299,0.686081448702632,0.950150789879915,0.951155820070842,0.69309108915273,0,1.19450316438148e-05,0,2474,0.776844153092488,0.762306053732406,0.00450487687572154,0.00450487687572154,0,-7.14285773385979e-13,0
2023-04-13,1.0002383596,1.0014679538,1.0002346347,1.0009772483,0,0,0,0,30853738918.5,1028934149514.39,0.995,1.005,80657543260.26,80578797765.59,0.00012688881795,0.000256405129629986,1.0007206255,1.0005543343,0.0009772482999999,0.00123211501769357,0.000456197485834134,0.000299922417559283,0.000530620174067632,1.00066862114286,1.00099865462,0.000308420940381443,1.00070321003872,52.2128913235168,0.925495541631759,0.00117028300227632,61,"Greed",-0.000720881801481237,-6.16433047668863e-05,0.000206054712172107,0.000256438004234808,-0.000278245217173559,0.000337146780547135,0.000341772204110604,0.000540127026441836,7.34819853557589e-05,0.000717377439444749,0.000617159032739116,0.00042267969414745,-0.00379838651480424,-0.00498176929669233,-0.00161436939772302,-0.002262707203657,0.000740053694369199,0.000748525287379273,1.16286510825727,1.000053998,0.999218486,0.9998989984,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.11193285946494,9.14311935604508,0.683618154186783,0.949822998925975,0.950976649314737,0.692922061511243,0,9.6773499628277e-06,0,2443,0.796561429089679,0.764038158623429,0.00471171167120912,0.00471171167120912,0,0,0
2023-04-14,1.0010594375,1.0013363593,0.9999353755,1.0007217202,0,0,0,0,43263085147.71,1009621605738.68,0.995,1.005,80823595399.03,80765305448.28,0.00012849428435,-0.000255311218528867,1.0009772483,1.0006334667,0.000721720200000053,0.00139997341090986,0.000312288168853714,0.000322244910837244,0.000510972109334785,1.00068122878571,1.00089117614333,4.04638491473723e-05,1.00070783757904,49.1306016397876,0.733897336430163,0.000906135786970677,68,"Greed",0.000820882234838824,-0.000131401608509461,-0.000299188999878727,-0.000255278629393246,0.000565830160025655,0.000209302153874887,-1.69678086433193e-05,-0.000308442955394745,0.000700744523871452,0.000337098264352303,0.000363041904480188,8.81976297385102e-05,-0.00210463941415672,-0.00404906709446976,-0.00134047446009768,-0.00321168076841751,0.000840841991695566,0.000745998413755134,1.56929731042468,0.9997053232,1.0030581252,0.9999614596,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.20786513112122,9.08469848240812,0.69839195871784,0.946246291293453,0.95099530312419,0.691210039372017,2.06221000171851e-05,8.94144749422565e-06,0.187492332073752,2679,0.774975337371651,0.7712383666831,0.00511386224682666,0.00511386229232666,-4.54999996013505e-11,-6.49999994305007e-12,4.55000481725727e-11
2023-04-15,1.0007954282,1.0012896823,1.0002922939,1.0007802394,0,0,0,0,23715727388.47,986991642162.17,0.995,1.005,80974942537.84,80911811951.9,0.00012849428435,5.84752862579587e-05,1.0007217202,1.0004237292,0.000780239400000049,0.000996610804983341,0.000258034821441035,0.000307002343172813,0.000398052996390762,1.00073215881429,1.00084605502333,4.80454088452439e-05,1.00072593803428,49.8605956187851,0.793419669722829,0.000954434861956026,68,"Greed",-0.00026372989465965,-4.66147060041651e-05,0.000356941467163917,5.84769959707682e-05,-0.000164347437405517,-0.000239642520896815,0.000263712264659551,5.95709716387547e-05,0.000310933901123933,0.000324502398409219,0.000311674338503371,0.000356359200201235,-0.00313790810077952,-0.00314400708489123,-0.000835569703236976,-0.00135075126833874,0.000598519406600689,0.000746874938413761,0.856699163544994,0.9995252776,1.0001098711,0.9998748085,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.53158457885542,9.09617396446817,0.65572770919736,0.954578801961881,0.950316051304222,0.697487377329928,2.73750102656288e-05,1.1334747102668e-05,0.204530230395532,1926,0.732508581811653,0.763613617791407,0.00254532410598724,0.00254532410598724,0,-6.49999994305007e-12,0
2023-04-16,1.0006971833,1.0011877856,0.9997409178,1.0005360635,0,0,0,0,24405645674.87,949531270238.74,0.995,1.005,80965191181.81,80921811951.8,0.00012770746624,-0.000244015302186714,1.0007802394,1.000457912,0.000536063500000017,0.00144609260253818,0.0001779935038187,0.000326889951941198,0.000397066016981218,1.00074332331429,1.00078639299667,-0.000207105867665305,1.00067846940071,46.8401563162474,0.578505368280263,0.000689684283247678,68,"Greed",-9.81668153467575e-05,-0.000101765454894009,-0.000551214983222927,-0.000243985532874254,0.000458714361028446,-0.000279757528872399,-0.000493601084057719,-0.000440754073830514,0.000241660844654743,0.000220079574530077,-0.000132217975949021,7.81157298700269e-05,-0.00147748321250794,-0.00252183459989695,-0.00106248289260879,-0.00178570737981259,0.000868529516854718,0.000777128314615082,0.889348554225319,0.9994986397,1.0004636853,0.9997046565,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.8428040831226,9.08256330772934,0.711216130757444,0.945390244867411,0.949641783698596,0.688270554046818,0.000115664069482561,2.78581856001767e-05,0.646086680282452,1630,0.776918047015565,0.772217160719649,0.00177413168353527,0.00177413168353527,0,-6.49999994305007e-12,0
2023-04-17,1.0004101252,1.0010241085,0.9999135383,1.0005296347,0,0,0,0,32406207872.24,934201577895.06,0.995,1.005,80974676248.86,80931811951.65,0.00012408348321,-6.42537624415501e-06,1.0005360635,1.0004368853,0.000529634699999892,0.00110998231484971,0.000159249084246561,0.000326697036995514,0.00039697354446426,1.00075657322857,1.0007261578,-0.000226766962757994,1.00064126072553,46.7598411654361,0.564035708042372,0.000669798507825453,69,"Greed",-0.000286858107318179,-0.000163482917344913,0.000172665234488813,-6.42535560151198e-06,-0.000648625122222058,-0.000311834077630271,-2.18386113093776e-05,-0.000191946967996029,-0.000106568330964175,-0.000106197351763056,2.06414107136147e-05,9.27088968456031e-05,-0.00178264847463545,-0.00255197308697736,-0.00122360877222372,-0.00180284321321049,0.000666652902881494,0.000767195980901656,1.17001822608437,0.9992831727,1.0016888232,0.9998650697,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.38978845516637,9.11322062356649,0.723600937099651,0.948963560002235,0.949330010909925,0.694982275737529,0,2.44234316144309e-05,0,2315,0.775869524529279,0.771684778396541,0.0044347546089571,0.0044347546089571,0,-6.49999994305007e-12,0
2023-04-18,1.0006402192,1.0008749869,0.9998821263,1.0004084859,0,0,0,0,32344221198.7,922140708729.24,0.995,1.005,81094385069.77,81061272678.95,0.00012692652537,-0.000121092000697732,1.0005296347,1.001030481,0.000408485899999977,0.000992455196046067,0.000118818871762808,0.000203817111656421,0.000372387964161194,1.00066771678571,1.00063952940667,-0.00025905790839998,1.00058306701915,45.1874140754492,0.440190543740801,0.000486629876363808,58,"Greed",0.000229999671338751,-0.000148969039540394,-3.14147161697735e-05,-0.000121084669357385,-0.000155085640508225,-0.000414161263548998,-0.00041004774554539,-0.00037146366940953,0.00014681857025899,-0.00025155094703483,-7.02195464880651e-05,-0.000621354805678429,-0.00172452987465399,-0.0025404256002494,-0.00128540402028205,-0.00259105960875561,0.000596047968783539,0.000753887420106513,1.16716032264967,1.0002810833,1.0009373522,1.0000306572,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.3355857795735,9.10108089132075,0.69025144132982,0.949969854556022,0.949303220212413,0.693624534394605,0,2.33801685379107e-05,0,2342,0.774311755030105,0.772569832562917,0.00448912447672763,0.00448912447672763,0,-6.49999994305007e-12,0
2023-04-19,1.0004391953,1.0009929851,0.9999420119,1.0005590262,0,0,0,0,42801912253.91,910444934076.43,0.995,1.005,81231393888.77,81186008779.15,0.00011637594289,0.000150467510715287,1.0004084859,1.0007206255,0.000559026199999924,0.00105038600670205,0.000136325823538636,0.000194726053587968,0.000307618076836434,1.00064463117143,1.00059848360333,-8.55498233453384e-05,1.00057705681436,47.5477819327451,0.558387736965114,0.000584670369891982,63,"Greed",-0.00020089528298252,0.00011789504338138,5.98926597694413e-05,0.000150478831519022,-0.000257808260386243,-0.000194569393276557,0.000201146213403511,2.29503971296949e-05,-0.000520238705490489,-0.000535886558939548,-8.6559726633633e-05,-0.000161482931282052,-0.00260001570478537,-0.00279839902060176,-0.00103280326681788,-0.00122917338759816,0.000630878853901456,0.000713639677947284,1.52291624521026,0.9999319113,0.995678748,1.0000505925,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.4140162150193,9.11908244318905,0.69733362110857,0.946224374946885,0.948742303793409,0.691121342109191,0.000304086454118032,6.68210905547724e-05,1.39645866442098,2234,0.748065043176186,0.768458531146303,0.00460131873446345,0.00460131873446345,0,-6.49999994305007e-12,0
2023-04-20,1.0003283738,1.0009901837,0.9996536734,1.0002207705,0,0,0,0,36282233270.12,896822706977.4,0.995,1.005,81317221248.69,81299272766.11,0.00011349375461,-0.000338123869283982,1.0005590262,1.0009772483,0.000220770499999912,0.00133621530307935,0.000244802279683866,0.000181735170124919,0.000310000675436999,1.00053656291429,1.00055464363667,-0.000315623062655273,1.00048798523577,43.0607606685184,0.22389248275786,0.000228640253670472,52,"Neutral",-0.000110772849085394,-2.79862101100983e-06,-0.000288355221171386,-0.00033806671185074,-8.17178854358884e-05,-3.38900928679129e-05,-0.000259887370303807,-0.000308700701396607,8.99927493642468e-05,-0.000477069783598354,-0.00058082501829604,-0.000755739255097701,-0.00147655538115098,-0.00255628965262778,-0.000326504474126569,-0.00131318199251154,0.000802398040016945,0.000723200651238097,1.27624600996432,0.9989469392,0.9921187676,1.0001641449,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.28351763573667,9.00073741122787,0.631220662078829,0.959229993115121,0.950086160106144,0.699942850740682,0,6.68210905547724e-05,0,2331,0.62247069790712,0.743588426691651,0.00585852033206583,0.00585852033206583,0,-6.49999994305007e-12,0
2023-04-21,1.0002440951,1.0006253135,0.9994692291,1.0001423024,0,0,0,0,34553496031.18,880664520868.06,0.995,1.005,81417332932.2,81405748697.87,0.00010832861503,-7.84538578053566e-05,1.0002207705,1.0007217202,0.000142302400000016,0.00115591990982265,0.00024445689614472,0.000169740641697025,0.000301335117018929,1.00045378894286,1.00049676465,-0.000311345257821432,1.00040156452683,42.0689645935698,0.166477149794892,0.000175948994781618,50,"Neutral",-8.42510341676965e-05,-0.00036450926886334,-0.000184508200097587,-7.84507803818852e-05,-0.000395870656005204,-0.000249455130029015,-0.000412945875458169,-0.000266074812190836,-0.000814479509864187,-0.000710096855463222,-0.00046617652642491,-0.000578999924059045,-0.00125175421754115,-0.00220394738471028,-0.000170355009113709,-0.00173311364791674,0.000694266698076928,0.000700624748422896,1.18485827244059,0.9996230419,0.9979007785,1.000336752,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.30874197409532,9.0151483887956,0.753184909204752,0.949247075578332,0.950514843575412,0.687878136223466,0.00247256646422996,0.000417098856870883,3.24748911782172,2564,0.785612998249762,0.745108092531381,0.00471765587808316,0.00471765587808316,0,0,0
2023-04-22,1.0001397448,1.0008676282,0.9995870442,1.0001849814,0,0,0,0,20337083600.62,861360263797.21,0.995,1.005,81436930422.2,81421868892.89,0.00011172751266,4.26720170763175e-05,1.0001423024,1.0007802394,0.000184981399999895,0.0012803471595899,0.000194553120208032,0.000167641536194958,0.000254156349784235,1.00036875208571,1.00047094127667,-0.000183702944870107,1.00034741874512,42.8401127643393,0.212480424410759,0.000227042389351582,53,"Neutral",-0.000104324834819012,0.000242163272036704,0.000117877666034865,4.26729275398749e-05,-0.000299319040484239,-0.000125232545947768,-0.000354988285096161,-0.000373835815984395,-0.000655162265458474,-0.000421510485387689,-0.000705043620050702,-0.000594793918350177,-0.00177392804936829,-0.00227243376509487,-0.000347617320685222,-0.000773958445546802,0.000768894376892554,0.000723986814151619,0.698469463468819,0.9997615443,0.9979286578,1.0001067964,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.23153452513128,9.11514123826358,0.688986168947658,0.943526535992643,0.94893594843695,0.690076923335389,0.000228875350124792,0.000445884619707906,0.085230193518751,1546,0.749223321328031,0.747495912462293,0.00166924783277236,0.00166924898351807,-1.15074571182747e-09,-1.64392244546781e-10,1.15074572027266e-09
2023-04-23,1.0001385327,1.0007722871,0.999698247,1.0000229905,0,0,0,0,19881820238.1,840641784112.45,0.995,1.005,81443741281.11,81441868887.74,0.00011005959569,-0.000161974057327864,1.0001849814,1.0005360635,2.29904999999864e-05,0.00107401540784877,0.000102897292694521,0.000157214835240962,0.00024770944361657,1.00029545594286,1.00042975098,-0.000272384965100067,1.00026631168384,40.6294207651918,0.0867127486069808,9.6775131059532e-05,56,"Greed",-1.21193063892069e-06,-9.52584510815327e-05,0.000111248740812749,-0.000161960940238438,-0.000189778781620186,-0.000217681055766715,4.45890423714281e-05,-0.000197736345648028,-0.000558261389482151,-0.000415005562369098,-4.26818581096767e-05,-0.000512798107651649,-0.00103984309858513,-0.000945442548438156,-0.000328839090104957,-0.00123415546925126,0.000644875160123533,0.000689784521214968,0.699726541829336,0.999977979,0.9957965361,0.9998940339,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",7.30818280647377,8.89590962731374,0.583134524346446,0.97015461290285,0.952473715299155,0.707105753989532,0,0.000429361181210398,0,1445,0.805223606440005,0.751539563808641,0.00276760256916106,0.00276760256916106,0,-1.64392244546781e-10,0
