"model","window","coin","horizon","feature","baseline_logloss","perm_logloss_mean","perm_logloss_sd","importance_logloss"
"RF","Window 1","PAX","depeg_5d","big_player_7d_avg",0.172017433663106,0.172736620469497,0.000663413800084925,0.000719186806390715
"RF","Window 1","PAX","depeg_5d","close_usdt",0.172017433663106,0.172730064987854,0.000350710532192023,0.00071263132474747
"RF","Window 1","PAX","depeg_5d","pct_close_1d",0.172017433663106,0.172720560469455,0.000421226557141665,0.00070312680634918
"RF","Window 1","PAX","depeg_5d","close_lag1d",0.172017433663106,0.172712923430639,0.000286275399537465,0.000695489767532781
"RF","Window 1","PAX","depeg_5d","intraday_range",0.172017433663106,0.172709079422343,0.000335917783548064,0.000691645759236553
"RF","Window 1","PAX","depeg_5d","pct_close_7d",0.172017433663106,0.172700723715676,0.000318597876583873,0.000683290052570007
"RF","Window 1","PAX","depeg_5d","close_wluna",0.172017433663106,0.17267474795011,0.000200165918638341,0.000657314287004301
"RF","Window 1","PAX","depeg_5d","log_return",0.172017433663106,0.172638908893664,0.000421293187728855,0.000621475230557861
"RF","Window 1","PAX","depeg_5d","rsi_14",0.172017433663106,0.172633747342816,0.000362823975078556,0.000616313679710212
"RF","Window 1","PAX","depeg_5d","gini_coefficient",0.172017433663106,0.172543342781782,0.000591205899872955,0.00052590911867556
"RF","Window 1","PAX","depeg_5d","pct_open_1d",0.172017433663106,0.172501384704127,0.000205592296512856,0.000483951041020725
"RF","Window 1","PAX","depeg_5d","pct_high_7d",0.172017433663106,0.172493657913132,0.000505302996216858,0.000476224250025886
"RF","Window 1","PAX","depeg_5d","parkinson_daily",0.172017433663106,0.172464154216035,0.000169018834460174,0.000446720552928576
"RF","Window 1","PAX","depeg_5d","pct_high_1d",0.172017433663106,0.172318823685269,0.000250469741154008,0.000301390022162951
"RF","Window 1","PAX","depeg_5d","value",0.172017433663106,0.172253511927532,0.00016140574857174,0.000236078264425482
"RF","Window 1","PAX","depeg_5d","close_lag7d",0.172017433663106,0.172242848248208,0.000202531253776891,0.000225414585102002
"RF","Window 1","PAX","depeg_5d","n_big_players",0.172017433663106,0.172235662214282,7.34806742679561e-05,0.000218228551175481
"RF","Window 1","PAX","depeg_5d","big_players_vol_pct",0.172017433663106,0.172223982665607,0.000136137286693533,0.000206549002500556
"RF","Window 1","PAX","depeg_5d","pct_close_30d",0.172017433663106,0.172200251795279,0.000429308281585065,0.000182818132172885
"RF","Window 1","PAX","depeg_5d","volume",0.172017433663106,0.172177644905667,0.000155086880869944,0.00016021124256077
"RF","Window 1","PAX","depeg_5d","entropy_7d_avg",0.172017433663106,0.172164710082015,0.00018950200813474,0.000147276418908826
"RF","Window 1","PAX","depeg_5d","shannon_entropy",0.172017433663106,0.17203560441053,0.000522542869875369,1.81707474242732e-05
"RF","Window 1","PAX","depeg_5d","circulatingSupply",0.172017433663106,0.172017433663106,0,0
"RF","Window 1","PAX","depeg_5d","token_address",0.172017433663106,0.172017433663106,0,0
"RF","Window 1","PAX","depeg_5d","net_swap_flow",0.172017433663106,0.172017433663106,0,0
"RF","Window 1","PAX","depeg_5d","net_flow_7d_avg",0.172017433663106,0.172017433663106,0,0
"RF","Window 1","PAX","depeg_5d","log_diff_net_flow",0.172017433663106,0.172017433663106,0,0
"RF","Window 1","PAX","depeg_5d","pct_high_3d",0.172017433663106,0.171919111211762,0.000100893839580092,-9.83224513438075e-05
"RF","Window 1","PAX","depeg_5d","ma_30d",0.172017433663106,0.171907552853911,0.000888937569978858,-0.000109880809194829
"RF","Window 1","PAX","depeg_5d","rvol",0.172017433663106,0.171800909967777,0.000260723293911364,-0.000216523695329596
"RF","Window 1","PAX","depeg_5d","gross_outflow",0.172017433663106,0.171789653569302,0.000549507543044792,-0.000227780093804003
"RF","Window 1","PAX","depeg_5d","pct_low_30d",0.172017433663106,0.17175963542759,0.000412584172913439,-0.000257798235516082
"RF","Window 1","PAX","depeg_5d","abs_peg_deviation",0.172017433663106,0.17165129175816,0.00116723437496126,-0.000366141904946132
"RF","Window 1","PAX","depeg_5d","log_diff_pin",0.172017433663106,0.1716487335717,0.000265925795771797,-0.000368700091406216
"RF","Window 1","PAX","depeg_5d","gross_inflow",0.172017433663106,0.171631966367849,0.000230442622576368,-0.000385467295256792
"RF","Window 1","PAX","depeg_5d","close_dai",0.172017433663106,0.171321542760634,0.000863210976155371,-0.000695890902472268
"RF","Window 1","PAX","depeg_5d","pct_open_7d",0.172017433663106,0.171139440681615,0.000344126246477761,-0.000877992981491604
"RF","Window 1","PAX","depeg_5d","pct_low_7d",0.172017433663106,0.1704658328222,0.00129077991683523,-0.00155160084090569
"RF","Window 1","PAX","depeg_5d","log_diff_entropy",0.172017433663106,0.170436509836954,0.00104456284494466,-0.00158092382615263
"RF","Window 1","PAX","depeg_7d","volatility_7d",0.242124829835316,0.252903012281255,0.00482237140293705,0.0107781824459388
"RF","Window 1","PAX","depeg_7d","parkinson_7d",0.242124829835316,0.245935037982171,0.00114466279308728,0.00381020814685501
"RF","Window 1","PAX","depeg_7d","volatility_30d",0.242124829835316,0.245260784178416,0.000981012879772288,0.00313595434309957
"RF","Window 1","PAX","depeg_7d","volatility_3d",0.242124829835316,0.245225388903062,0.0017306587559177,0.00310055906774584
"RF","Window 1","PAX","depeg_7d","ema_7d",0.242124829835316,0.24462442049887,0.000706749734988991,0.00249959066355379
"RF","Window 1","PAX","depeg_7d","abs_peg_deviation",0.242124829835316,0.244531901524361,0.00108825761935134,0.00240707168904461
"RF","Window 1","PAX","depeg_7d","pct_low_3d",0.242124829835316,0.244518504913126,0.000564080077927031,0.00239367507780974
"RF","Window 1","PAX","depeg_7d","ma_30d",0.242124829835316,0.243978134392271,0.00100391053255875,0.0018533045569547
"RF","Window 1","PAX","depeg_7d","pin_7d_avg",0.242124829835316,0.243887942245968,0.000667785330389358,0.00176311241065166
"RF","Window 1","PAX","depeg_7d","dist_from_lower_band",0.242124829835316,0.243720425378198,0.000413264631803179,0.00159559554288191
"RF","Window 1","PAX","depeg_7d","pct_close_30d",0.242124829835316,0.243462967614522,0.000513378613097931,0.00133813777920586
"RF","Window 1","PAX","depeg_7d","V_monthly",0.242124829835316,0.243433550161031,0.000658601383706456,0.00130872032571508
"RF","Window 1","PAX","depeg_7d","ma_7d",0.242124829835316,0.243417235156492,0.000751679408224571,0.00129240532117558
"RF","Window 1","PAX","depeg_7d","pct_close_3d",0.242124829835316,0.243403493457968,0.000710659270272519,0.00127866362265136
"RF","Window 1","PAX","depeg_7d","dist_from_ma_7d",0.242124829835316,0.243208687160655,0.000371705279259411,0.0010838573253393
"RF","Window 1","PAX","depeg_7d","pct_low_7d",0.242124829835316,0.243097455982474,0.00121148998369882,0.000972626147158095
"RF","Window 1","PAX","depeg_7d","bb_pctb",0.242124829835316,0.243064079878416,0.000375090498644265,0.000939250043100193
"RF","Window 1","PAX","depeg_7d","pct_open_1d",0.242124829835316,0.242967250474679,0.000710711434190298,0.000842420639362351
"RF","Window 1","PAX","depeg_7d","pct_low_30d",0.242124829835316,0.242836913399631,0.000826818585138437,0.000712083564315208
"RF","Window 1","PAX","depeg_7d","pct_open_3d",0.242124829835316,0.242816314403475,0.000672616317393187,0.000691484568159151
"RF","Window 1","PAX","depeg_7d","value",0.242124829835316,0.24265699319933,0.000251623744403326,0.000532163364014293
"RF","Window 1","PAX","depeg_7d","close_wluna",0.242124829835316,0.242642096075003,0.00054690585664742,0.000517266239686648
"RF","Window 1","PAX","depeg_7d","marketCap",0.242124829835316,0.242612588129711,0.000171533856251896,0.000487758294394874
"RF","Window 1","PAX","depeg_7d","intraday_range",0.242124829835316,0.242594110202642,0.000300262954091834,0.000469280367326241
"RF","Window 1","PAX","depeg_7d","pct_high_7d",0.242124829835316,0.24249129222692,0.000579345621211202,0.000366462391603484
"RF","Window 1","PAX","depeg_7d","log_return",0.242124829835316,0.242480137945369,0.000175614316801403,0.000355308110053104
"RF","Window 1","PAX","depeg_7d","entropy_7d_avg",0.242124829835316,0.242373423274371,0.00026663585253879,0.00024859343905459
"RF","Window 1","PAX","depeg_7d","close_usdc",0.242124829835316,0.242354805726624,0.000574589684791226,0.000229975891307743
"RF","Window 1","PAX","depeg_7d","shannon_entropy",0.242124829835316,0.242333161410741,0.000756119734035526,0.000208331575424547
"RF","Window 1","PAX","depeg_7d","pct_open_30d",0.242124829835316,0.24231599944664,0.000485578822837562,0.000191169611323982
"RF","Window 1","PAX","depeg_7d","pct_low_1d",0.242124829835316,0.242294453713284,0.000759905202834648,0.000169623877967373
"RF","Window 1","PAX","depeg_7d","volume",0.242124829835316,0.242290757731228,0.000182278416465084,0.000165927895912188
"RF","Window 1","PAX","depeg_7d","n_big_players",0.242124829835316,0.242275289992252,0.000125263689222141,0.000150460156935817
"RF","Window 1","PAX","depeg_7d","pct_high_1d",0.242124829835316,0.242268712754413,0.000382462591892607,0.000143882919096894
"RF","Window 1","PAX","depeg_7d","pct_close_1d",0.242124829835316,0.242263309174201,0.000169003587542363,0.000138479338885084
"RF","Window 1","PAX","depeg_7d","rvol",0.242124829835316,0.242192502618509,0.000669611851865006,6.76727831926405e-05
"RF","Window 1","PAX","depeg_7d","close_lag7d",0.242124829835316,0.242186721988573,0.00093188633393907,6.1892153256915e-05
"RF","Window 1","PAX","depeg_7d","circulatingSupply",0.242124829835316,0.242124829835316,0,0
"RF","Window 1","PAX","depeg_7d","token_address",0.242124829835316,0.242124829835316,0,0
"RF","Window 1","PAX","depeg_7d","net_swap_flow",0.242124829835316,0.242124829835316,0,0
"RF","Window 1","PAX","depeg_7d","net_flow_7d_avg",0.242124829835316,0.242124829835316,0,0
"RF","Window 1","PAX","depeg_7d","log_diff_net_flow",0.242124829835316,0.242124829835316,0,0
"RF","Window 1","PAX","depeg_7d","log_diff_gini",0.242124829835316,0.242124734140263,0.000409140875187493,-9.56950530206502e-08
"RF","Window 1","PAX","depeg_7d","pct_close_7d",0.242124829835316,0.242111925582275,0.000224372696593264,-1.29042530413459e-05
"RF","Window 1","PAX","depeg_7d","close_usdt",0.242124829835316,0.242047115448014,0.000318260328373195,-7.77143873025854e-05
"RF","Window 1","PAX","depeg_7d","gross_inflow",0.242124829835316,0.242044295796139,0.000293781888868624,-8.05340391770437e-05
"RF","Window 1","PAX","depeg_7d","log_diff_pin",0.242124829835316,0.242039347038233,0.000326362063471679,-8.54827970830918e-05
"RF","Window 1","PAX","depeg_7d","pct_open_7d",0.242124829835316,0.242024832875883,0.000455674631407303,-9.99969594331351e-05
"RF","Window 1","PAX","depeg_7d","pct_high_3d",0.242124829835316,0.242005014327193,0.000297272581260392,-0.000119815508123483
"RF","Window 1","PAX","depeg_7d","big_players_vol_pct",0.242124829835316,0.24197916200161,0.000162130831177491,-0.000145667833706703
"RF","Window 1","PAX","depeg_7d","log_diff_entropy",0.242124829835316,0.241976934624821,0.000745688342836574,-0.000147895210495352
"RF","Window 1","PAX","depeg_7d","rsi_14",0.242124829835316,0.241955473886372,0.000413152895777647,-0.00016935594894385
"RF","Window 1","PAX","depeg_7d","parkinson_daily",0.242124829835316,0.241937727365548,0.000198906886934109,-0.00018710246976783
"RF","Window 1","PAX","depeg_7d","pct_high_30d",0.242124829835316,0.241851893336052,0.000328202110178771,-0.000272936499264298
"RF","Window 1","PAX","depeg_7d","gini_coefficient",0.242124829835316,0.24184805737363,0.000318036195869522,-0.000276772461685865
"RF","Window 1","PAX","depeg_7d","close_lag1d",0.242124829835316,0.24167407276165,0.000494086174705396,-0.000450757073665986
"RF","Window 1","PAX","depeg_7d","close_dai",0.242124829835316,0.241669417275611,0.000854843611568018,-0.000455412559705021
"RF","Window 1","PAX","depeg_7d","gross_outflow",0.242124829835316,0.241632845250692,0.000181486088183946,-0.000491984584624433
"RF","Window 1","PAX","depeg_7d","pin_proxy",0.242124829835316,0.241353856293033,0.000440983772916768,-0.000770973542283337
"RF","Window 1","PAX","depeg_7d","big_player_7d_avg",0.242124829835316,0.240978684190317,0.000752478972059591,-0.00114614564499946
"RF","Window 1","PAX","depeg_7d","gini_7d_avg",0.242124829835316,0.240694489363916,0.000863407388066848,-0.00143034047140056
"RF","Window 1","USDC","depeg_1d","V_monthly",0.320597354766973,0.386644653668378,0.00541727688512626,0.0660472989014053
"RF","Window 1","USDC","depeg_1d","parkinson_daily",0.320597354766973,0.371915239309488,0.0057896279840322,0.0513178845425155
"RF","Window 1","USDC","depeg_1d","intraday_range",0.320597354766973,0.371244868965014,0.00454243071631074,0.0506475141980408
"RF","Window 1","USDC","depeg_1d","parkinson_7d",0.320597354766973,0.333060774157446,0.00102485011608817,0.0124634193904731
"RF","Window 1","USDC","depeg_1d","pct_low_30d",0.320597354766973,0.328296492871826,0.00128646693899615,0.00769913810485284
"RF","Window 1","USDC","depeg_1d","pct_high_30d",0.320597354766973,0.326958425887194,0.00112631888867893,0.00636107112022055
"RF","Window 1","USDC","depeg_1d","volume",0.320597354766973,0.324349602529393,0.00102935646074028,0.00375224776242011
"RF","Window 1","USDC","depeg_1d","gini_7d_avg",0.320597354766973,0.324269124889182,0.0016627461313493,0.00367177012220932
"RF","Window 1","USDC","depeg_1d","n_big_players",0.320597354766973,0.323679448893243,0.000837896154686504,0.00308209412627009
"RF","Window 1","USDC","depeg_1d","volatility_30d",0.320597354766973,0.323279849635087,0.00115786874317107,0.00268249486811439
"RF","Window 1","USDC","depeg_1d","close_dai",0.320597354766973,0.323078258763449,0.00047001703711909,0.00248090399647588
"RF","Window 1","USDC","depeg_1d","volatility_3d",0.320597354766973,0.322026264008648,0.000940306678565619,0.00142890924167527
"RF","Window 1","USDC","depeg_1d","pct_close_3d",0.320597354766973,0.321829347028719,0.000423984613829035,0.00123199226174608
"RF","Window 1","USDC","depeg_1d","volatility_7d",0.320597354766973,0.32176334236566,0.000723822872985348,0.00116598759868736
"RF","Window 1","USDC","depeg_1d","entropy_7d_avg",0.320597354766973,0.321730156758925,0.000526452844924534,0.00113280199195231
"RF","Window 1","USDC","depeg_1d","pct_open_1d",0.320597354766973,0.321434579993772,0.00036216964264464,0.000837225226799077
"RF","Window 1","USDC","depeg_1d","rvol",0.320597354766973,0.321328833486971,0.000454270338132414,0.000731478719997569
"RF","Window 1","USDC","depeg_1d","pct_high_3d",0.320597354766973,0.321278948556798,0.000609722414973342,0.000681593789825297
"RF","Window 1","USDC","depeg_1d","close_usdt",0.320597354766973,0.321143626661493,0.000317700833623526,0.000546271894519834
"RF","Window 1","USDC","depeg_1d","ema_7d",0.320597354766973,0.321133690861699,0.00070429286350793,0.000536336094725753
"RF","Window 1","USDC","depeg_1d","net_swap_flow",0.320597354766973,0.321071644534771,0.000608392626566333,0.000474289767798453
"RF","Window 1","USDC","depeg_1d","pct_close_30d",0.320597354766973,0.321010395395814,0.00031802115500527,0.000413040628841177
"RF","Window 1","USDC","depeg_1d","gross_outflow",0.320597354766973,0.320983330480596,0.000416889478800205,0.000385975713623032
"RF","Window 1","USDC","depeg_1d","bb_pctb",0.320597354766973,0.320942570764547,0.000323713680564975,0.000345215997573645
"RF","Window 1","USDC","depeg_1d","pct_open_30d",0.320597354766973,0.320938181852392,0.000291432319776051,0.000340827085418771
"RF","Window 1","USDC","depeg_1d","shannon_entropy",0.320597354766973,0.320881820700615,0.000451420248313011,0.000284465933641898
"RF","Window 1","USDC","depeg_1d","gross_inflow",0.320597354766973,0.320809800540495,0.000237991110414725,0.000212445773522196
"RF","Window 1","USDC","depeg_1d","value",0.320597354766973,0.320785122093732,0.000113920149439744,0.000187767326758792
"RF","Window 1","USDC","depeg_1d","pct_low_7d",0.320597354766973,0.320772637374919,0.000109603205184503,0.000175282607946192
"RF","Window 1","USDC","depeg_1d","pct_close_1d",0.320597354766973,0.320758494852784,0.000362339624410109,0.000161140085811085
"RF","Window 1","USDC","depeg_1d","pct_high_1d",0.320597354766973,0.320741746440874,0.000153796689720826,0.000144391673900679
"RF","Window 1","USDC","depeg_1d","pct_low_1d",0.320597354766973,0.320733290059292,0.000209742764411016,0.000135935292318701
"RF","Window 1","USDC","depeg_1d","big_player_7d_avg",0.320597354766973,0.320692398118603,0.000226412451372124,9.50433516295202e-05
"RF","Window 1","USDC","depeg_1d","pct_close_7d",0.320597354766973,0.32067067061202,0.000207794655443911,7.33158450468285e-05
"RF","Window 1","USDC","depeg_1d","close_wluna",0.320597354766973,0.320628430088895,0.000677952965517901,3.10753219219251e-05
"RF","Window 1","USDC","depeg_1d","log_diff_entropy",0.320597354766973,0.320619059213321,0.000156964882261028,2.17044463477478e-05
"RF","Window 1","USDC","depeg_1d","marketCap",0.320597354766973,0.320597354766973,0,0
"RF","Window 1","USDC","depeg_1d","circulatingSupply",0.320597354766973,0.320597354766973,0,0
"RF","Window 1","USDC","depeg_1d","token_address",0.320597354766973,0.320597354766973,0,0
"RF","Window 1","USDC","depeg_1d","pct_open_7d",0.320597354766973,0.320550399034922,0.000281505684087587,-4.69557320505465e-05
"RF","Window 1","USDC","depeg_1d","close_lag1d",0.320597354766973,0.320535858796099,0.000547732392856883,-6.14959708737373e-05
"RF","Window 1","USDC","depeg_1d","dist_from_ma_7d",0.320597354766973,0.320485756175209,0.000238327804163733,-0.000111598591763962
"RF","Window 1","USDC","depeg_1d","log_diff_gini",0.320597354766973,0.320443861730411,0.000377908108085329,-0.000153493036561758
"RF","Window 1","USDC","depeg_1d","rsi_14",0.320597354766973,0.320429535842437,0.000301495061481845,-0.00016781892453549
"RF","Window 1","USDC","depeg_1d","log_return",0.320597354766973,0.320419207438981,0.000308530336398673,-0.000178147327992095
"RF","Window 1","USDC","depeg_1d","pct_low_3d",0.320597354766973,0.320414734184944,0.000219151057553014,-0.000182620582028947
"RF","Window 1","USDC","depeg_1d","pin_proxy",0.320597354766973,0.320412566079293,0.000163779810534298,-0.000184788687679849
"RF","Window 1","USDC","depeg_1d","ma_7d",0.320597354766973,0.320406627182216,0.000135526685843665,-0.000190727584756745
"RF","Window 1","USDC","depeg_1d","log_diff_pin",0.320597354766973,0.320406515224997,0.000266856865410515,-0.00019083954197574
"RF","Window 1","USDC","depeg_1d","pct_high_7d",0.320597354766973,0.320403546708501,0.000199101800328855,-0.0001938080584723
"RF","Window 1","USDC","depeg_1d","close_lag7d",0.320597354766973,0.320369323812568,0.000164121111473393,-0.000228030954404601
"RF","Window 1","USDC","depeg_1d","pin_7d_avg",0.320597354766973,0.320320075514836,0.000177496025780811,-0.000277279252136886
"RF","Window 1","USDC","depeg_1d","net_flow_7d_avg",0.320597354766973,0.320304168110733,0.000469020520147048,-0.000293186656240452
"RF","Window 1","USDC","depeg_1d","gini_coefficient",0.320597354766973,0.32029326259251,0.000163712277292659,-0.0003040921744632
"RF","Window 1","USDC","depeg_1d","dist_from_lower_band",0.320597354766973,0.320284979551886,0.000206507801781143,-0.00031237521508698
"RF","Window 1","USDC","depeg_1d","pct_open_3d",0.320597354766973,0.320200242559278,0.000166212584564866,-0.000397112207695394
"RF","Window 1","USDC","depeg_1d","abs_peg_deviation",0.320597354766973,0.320120147933089,0.000314284866840863,-0.000477206833884247
"RF","Window 1","USDC","depeg_1d","big_players_vol_pct",0.320597354766973,0.31994308572204,0.000303171988078955,-0.000654269044933153
"RF","Window 1","USDC","depeg_1d","log_diff_net_flow",0.320597354766973,0.319779018885728,0.000707415986934455,-0.000818335881244858
"RF","Window 1","USDC","depeg_1d","close_pax",0.320597354766973,0.319389596061895,0.000841985637939266,-0.00120775870507761
"RF","Window 1","USDC","depeg_1d","ma_30d",0.320597354766973,0.319270321955344,0.000440748559935418,-0.00132703281162871
"RF","Window 1","USDC","depeg_3d","parkinson_daily",0.390517816935733,0.442110710485397,0.00819127938663305,0.0515928935496642
"RF","Window 1","USDC","depeg_3d","intraday_range",0.390517816935733,0.430006685174623,0.00468754096219268,0.0394888682388903
"RF","Window 1","USDC","depeg_3d","V_monthly",0.390517816935733,0.429101914430963,0.00645127537450905,0.03858409749523
"RF","Window 1","USDC","depeg_3d","pct_high_30d",0.390517816935733,0.407092088344201,0.00316780805175875,0.0165742714084681
"RF","Window 1","USDC","depeg_3d","pct_low_30d",0.390517816935733,0.40040921202317,0.00146625806264434,0.00989139508743758
"RF","Window 1","USDC","depeg_3d","parkinson_7d",0.390517816935733,0.399558528669977,0.00148946704929368,0.00904071173424409
"RF","Window 1","USDC","depeg_3d","volatility_3d",0.390517816935733,0.39482591013596,0.00128636702774719,0.00430809320022685
"RF","Window 1","USDC","depeg_3d","volatility_7d",0.390517816935733,0.394215149612101,0.00102668615683101,0.00369733267636846
"RF","Window 1","USDC","depeg_3d","close_dai",0.390517816935733,0.393992640804884,0.00106355974714999,0.0034748238691511
"RF","Window 1","USDC","depeg_3d","pct_open_1d",0.390517816935733,0.393187101121938,0.000471693312710461,0.00266928418620521
"RF","Window 1","USDC","depeg_3d","entropy_7d_avg",0.390517816935733,0.392768164888816,0.00104707544186326,0.00225034795308343
"RF","Window 1","USDC","depeg_3d","volume",0.390517816935733,0.391944520807527,0.000591380136463247,0.00142670387179472
"RF","Window 1","USDC","depeg_3d","close_lag1d",0.390517816935733,0.391916627074322,0.00153098892810914,0.00139881013858884
"RF","Window 1","USDC","depeg_3d","pct_close_1d",0.390517816935733,0.391785715820759,0.000606308617590475,0.00126789888502632
"RF","Window 1","USDC","depeg_3d","pct_low_1d",0.390517816935733,0.391699828856313,0.000388973758782973,0.00118201192058043
"RF","Window 1","USDC","depeg_3d","volatility_30d",0.390517816935733,0.391480898580293,0.000489159617430577,0.000963081644560715
"RF","Window 1","USDC","depeg_3d","pct_open_7d",0.390517816935733,0.391346075536112,0.00102394062634904,0.000828258600379661
"RF","Window 1","USDC","depeg_3d","log_return",0.390517816935733,0.391335816770601,0.00113197219954335,0.000817999834868299
"RF","Window 1","USDC","depeg_3d","shannon_entropy",0.390517816935733,0.391219031483456,0.000491822151561985,0.00070121454772315
"RF","Window 1","USDC","depeg_3d","ema_7d",0.390517816935733,0.391211885516805,0.000969477920949471,0.00069406858107246
"RF","Window 1","USDC","depeg_3d","big_players_vol_pct",0.390517816935733,0.391125460851226,0.000437158648327882,0.000607643915493006
"RF","Window 1","USDC","depeg_3d","pct_high_7d",0.390517816935733,0.391110305577176,0.00031526073239822,0.000592488641443178
"RF","Window 1","USDC","depeg_3d","dist_from_ma_7d",0.390517816935733,0.391025021514671,0.00114188311710569,0.000507204578938325
"RF","Window 1","USDC","depeg_3d","pct_high_3d",0.390517816935733,0.391018793245956,0.00060767682315508,0.0005009763102235
"RF","Window 1","USDC","depeg_3d","gross_inflow",0.390517816935733,0.391014842357804,0.000262235278843539,0.000497025422071362
"RF","Window 1","USDC","depeg_3d","pct_low_7d",0.390517816935733,0.391006858883714,0.000250312585843294,0.000489041947980939
"RF","Window 1","USDC","depeg_3d","value",0.390517816935733,0.390993830434501,0.000273685999429718,0.000476013498767969
"RF","Window 1","USDC","depeg_3d","gross_outflow",0.390517816935733,0.390945176271778,0.000215788604354098,0.000427359336045541
"RF","Window 1","USDC","depeg_3d","log_diff_gini",0.390517816935733,0.390901113400668,0.000134482363351254,0.000383296464935456
"RF","Window 1","USDC","depeg_3d","pct_high_1d",0.390517816935733,0.390882983719541,0.000304484073779758,0.000365166783808824
"RF","Window 1","USDC","depeg_3d","bb_pctb",0.390517816935733,0.390856436925939,0.000334115788613355,0.000338619990205957
"RF","Window 1","USDC","depeg_3d","close_usdt",0.390517816935733,0.390779692980642,0.000271256159405538,0.000261876044909126
"RF","Window 1","USDC","depeg_3d","close_lag7d",0.390517816935733,0.390725331812221,0.000335232336239026,0.000207514876488568
"RF","Window 1","USDC","depeg_3d","rsi_14",0.390517816935733,0.390688085264711,0.000155780000921968,0.000170268328977985
"RF","Window 1","USDC","depeg_3d","ma_7d",0.390517816935733,0.390680178324169,0.00066051883158029,0.000162361388436005
"RF","Window 1","USDC","depeg_3d","pct_low_3d",0.390517816935733,0.390659179565085,0.00034036567532978,0.000141362629352659
"RF","Window 1","USDC","depeg_3d","pin_proxy",0.390517816935733,0.390620272178155,0.000245202538313452,0.000102455242422361
"RF","Window 1","USDC","depeg_3d","pct_open_3d",0.390517816935733,0.390612873315605,0.000349768747720618,9.50563798726711e-05
"RF","Window 1","USDC","depeg_3d","close_wluna",0.390517816935733,0.390560468664933,3.56078702693615e-05,4.26517291999273e-05
"RF","Window 1","USDC","depeg_3d","marketCap",0.390517816935733,0.390517816935733,0,0
"RF","Window 1","USDC","depeg_3d","circulatingSupply",0.390517816935733,0.390517816935733,0,0
"RF","Window 1","USDC","depeg_3d","token_address",0.390517816935733,0.390517816935733,0,0
"RF","Window 1","USDC","depeg_3d","log_diff_entropy",0.390517816935733,0.390510563535651,0.000316406800119701,-7.25340008156383e-06
"RF","Window 1","USDC","depeg_3d","ma_30d",0.390517816935733,0.390428961391384,0.00196903299165641,-8.8855544348565e-05
"RF","Window 1","USDC","depeg_3d","abs_peg_deviation",0.390517816935733,0.390344090904476,0.000706750759123349,-0.00017372603125676
"RF","Window 1","USDC","depeg_3d","pct_close_3d",0.390517816935733,0.390325043280709,0.000550944454439324,-0.000192773655023404
"RF","Window 1","USDC","depeg_3d","net_flow_7d_avg",0.390517816935733,0.390288296563755,0.000641499072958257,-0.000229520371978043
"RF","Window 1","USDC","depeg_3d","n_big_players",0.390517816935733,0.390236120868873,0.000485550679869675,-0.000281696066859571
"RF","Window 1","USDC","depeg_3d","net_swap_flow",0.390517816935733,0.390220340166282,0.000707376092225218,-0.000297476769450855
"RF","Window 1","USDC","depeg_3d","pct_close_7d",0.390517816935733,0.390200003301174,0.000253395857586044,-0.000317813634558795
"RF","Window 1","USDC","depeg_3d","pct_open_30d",0.390517816935733,0.390109233854463,0.000420095409850416,-0.000408583081269398
"RF","Window 1","USDC","depeg_3d","dist_from_lower_band",0.390517816935733,0.390102747142805,0.000408150371748118,-0.000415069792927658
"RF","Window 1","USDC","depeg_3d","log_diff_pin",0.390517816935733,0.390082473002909,0.000215126606489924,-0.000435343932823351
"RF","Window 1","USDC","depeg_3d","log_diff_net_flow",0.390517816935733,0.389992701362298,0.000857349371319983,-0.000525115573434265
"RF","Window 1","USDC","depeg_3d","big_player_7d_avg",0.390517816935733,0.389839525349905,0.00115298301442391,-0.000678291585827606
"RF","Window 1","USDC","depeg_3d","pct_close_30d",0.390517816935733,0.389832845934735,0.000304502518152172,-0.000684971000997792
"RF","Window 1","USDC","depeg_3d","gini_coefficient",0.390517816935733,0.389792073785122,0.000512481367636904,-0.000725743150610858
"RF","Window 1","USDC","depeg_3d","rvol",0.390517816935733,0.389701218381974,0.000441922091482317,-0.000816598553758596
"RF","Window 1","USDC","depeg_3d","close_pax",0.390517816935733,0.389360612304261,0.000974388522247995,-0.00115720463147156
"RF","Window 1","USDC","depeg_3d","gini_7d_avg",0.390517816935733,0.389176804043769,0.00117449216817628,-0.00134101289196376
"RF","Window 1","USDC","depeg_3d","pin_7d_avg",0.390517816935733,0.388797859563419,0.000876790110642509,-0.00171995737231367
"RF","Window 1","USDC","depeg_5d","intraday_range",0.456311007690588,0.511576426943212,0.0083891273794968,0.055265419252624
"RF","Window 1","USDC","depeg_5d","parkinson_daily",0.456311007690588,0.510495254438861,0.0136347700892657,0.0541842467482725
"RF","Window 1","USDC","depeg_5d","V_monthly",0.456311007690588,0.477482496320126,0.0063986478873488,0.0211714886295375
"RF","Window 1","USDC","depeg_5d","parkinson_7d",0.456311007690588,0.460200911369354,0.000794899524015611,0.00388990367876574
"RF","Window 1","USDC","depeg_5d","volatility_7d",0.456311007690588,0.459517227712962,0.0015293090452032,0.00320622002237336
"RF","Window 1","USDC","depeg_5d","entropy_7d_avg",0.456311007690588,0.458851868009479,0.00182496723601793,0.00254086031889084
"RF","Window 1","USDC","depeg_5d","pct_low_30d",0.456311007690588,0.458579177666006,0.000809538899789537,0.00226816997541757
